남은 시간,학습 진도율,구분,가중치,우선순위 점수
8331,175,44,교양,1.0,5.6057
8332,22,8,교양,1.0,9.2454
8333,275,80,일반,0.5,1.0018
8334,99,34,일반,0.5,3.305
8335,114,52,전공,1.5,7.2132
8336,265,48,전공,1.5,7.8057
8337,97,88,교양,1.0,1.2103
8338,283,81,교양,1.0,1.9035
8339,300,66,교양,1.0,3.4033
8340,173,19,교양,1.0,8.1058
8341,278,11,전공,1.5,13.3554
8342,241,30,교양,1.0,7.0041
8343,260,15,일반,0.5,4.2519
8344,291,62,교양,1.0,3.8034
8345,226,19,교양,1.0,8.1044
8346,275,98,교양,1.0,0.2036
8347,15,93,교양,1.0,0.7666
8348,264,67,일반,0.5,1.6519
8349,197,100,교양,1.0,0.0051
8350,311,29,전공,1.5,10.6548
8351,88,83,전공,1.5,2.567
8352,64,38,전공,1.5,9.3234
8353,259,97,교양,1.0,0.3039
8354,96,20,전공,1.5,12.0156
8355,216,23,교양,1.0,7.7046
8356,121,52,일반,0.5,2.4041
8357,264,27,교양,1.0,7.3038
8358,131,76,일반,0.5,1.2038
8359,9,77,교양,1.0,2.411
8360,33,35,일반,0.5,3.2651
8361,253,97,전공,1.5,0.4559
8362,196,33,전공,1.5,10.0577
8363,139,54,일반,0.5,2.3036
8364,305,100,일반,0.5,0.0016
8365,104,86,일반,0.5,0.7048
8366,14,43,교양,1.0,5.7714
8367,318,98,교양,1.0,0.2031
8368,186,12,전공,1.5,13.2081
8369,24,56,교양,1.0,4.4416
8370,293,5,전공,1.5,14.2551
8371,313,30,전공,1.5,10.5048
8372,16,30,일반,0.5,3.5312
8373,294,11,일반,0.5,4.4517
8374,57,84,일반,0.5,0.8088
8375,42,53,교양,1.0,4.7238
8376,190,55,교양,1.0,4.5053
8377,276,3,교양,1.0,9.7036
8378,202,30,교양,1.0,7.005
8379,57,90,교양,1.0,1.0175
8380,95,16,전공,1.5,12.6158
8381,203,31,일반,0.5,3.4525
8382,322,91,일반,0.5,0.4516
8383,19,4,교양,1.0,9.6526
8384,233,21,전공,1.5,11.8564
8385,229,85,일반,0.5,0.7522
8386,129,42,교양,1.0,5.8078
8387,101,85,교양,1.0,1.5099
8388,247,78,교양,1.0,2.204
8389,195,57,교양,1.0,4.3051
8390,283,68,교양,1.0,3.2035
8391,217,71,일반,0.5,1.4523
8392,208,46,일반,0.5,2.7024
8393,273,19,일반,0.5,4.0518
8394,43,60,전공,1.5,6.0349
8395,254,59,일반,0.5,2.052
8396,162,20,일반,0.5,4.0031
8397,214,77,교양,1.0,2.3047
8398,227,76,교양,1.0,2.4044
8399,87,0,일반,0.5,5.0057
8400,277,53,전공,1.5,7.0554
8401,182,63,교양,1.0,3.7055
8402,285,38,전공,1.5,9.3053
8403,103,82,일반,0.5,0.9049
8404,10,63,일반,0.5,1.9
8405,170,20,교양,1.0,8.0059
8406,183,81,교양,1.0,1.9055
8407,26,44,교양,1.0,5.6384
8408,158,77,전공,1.5,3.4595
8409,158,3,일반,0.5,4.8532
8410,311,58,교양,1.0,4.2032
8411,281,16,전공,1.5,12.6053
8412,225,28,교양,1.0,7.2044
8413,278,86,전공,1.5,2.1054
8414,116,75,전공,1.5,3.7629
8415,327,19,일반,0.5,4.0515
8416,102,23,교양,1.0,7.7098
8417,185,50,일반,0.5,2.5027
8418,10,17,일반,0.5,4.2
8419,281,1,교양,1.0,9.9036
8420,65,36,교양,1.0,6.4154
8421,313,70,일반,0.5,1.5016
8422,316,90,교양,1.0,1.0032
8423,336,7,전공,1.5,13.9545
8424,258,83,교양,1.0,1.7039
8425,159,21,일반,0.5,3.9531
8426,164,17,일반,0.5,4.153
8427,291,79,교양,1.0,2.1034
8428,83,20,전공,1.5,12.0181
8429,62,10,일반,0.5,4.5081
8430,105,41,교양,1.0,5.9095
8431,142,75,교양,1.0,2.507
8432,167,62,전공,1.5,5.709
8433,92,37,교양,1.0,6.3109
8434,179,47,전공,1.5,7.9584
8435,126,41,교양,1.0,5.9079
8436,111,91,일반,0.5,0.4545
8437,9,80,전공,1.5,3.1665
8438,303,56,일반,0.5,2.2017
8439,93,64,교양,1.0,3.6108
8440,318,65,일반,0.5,1.7516
8441,33,16,교양,1.0,8.4303
8442,82,26,일반,0.5,3.7061
8443,101,38,일반,0.5,3.105
8444,303,37,교양,1.0,6.3033
8445,22,97,교양,1.0,0.3454
8446,222,26,교양,1.0,7.4045
8447,128,7,일반,0.5,4.6539
8448,58,30,일반,0.5,3.5086
8449,109,13,전공,1.5,13.0638
8450,258,71,일반,0.5,1.4519
8451,320,78,전공,1.5,3.3047
8452,317,34,일반,0.5,3.3016
8453,333,61,교양,1.0,3.903
8454,192,37,교양,1.0,6.3052
8455,150,90,일반,0.5,0.5033
8456,325,31,일반,0.5,3.4515
8457,294,62,일반,0.5,1.9017
8458,228,49,교양,1.0,5.1044
8459,220,99,일반,0.5,0.0523
8460,152,83,교양,1.0,1.7066
8461,230,41,교양,1.0,5.9043
8462,188,25,전공,1.5,11.258
8463,292,58,교양,1.0,4.2034
8464,184,44,전공,1.5,8.4082
8465,315,54,일반,0.5,2.3016
8466,179,9,교양,1.0,9.1056
8467,24,15,일반,0.5,4.2708
8468,269,98,일반,0.5,0.1019
8469,70,45,교양,1.0,5.5143
8470,277,40,일반,0.5,3.0018
8471,203,34,교양,1.0,6.6049
8472,2,43,전공,1.5,9.2963
8473,60,79,전공,1.5,3.175
8474,38,30,전공,1.5,10.5395
8475,12,24,전공,1.5,11.5249
8476,151,0,교양,1.0,10.0066
8477,63,19,일반,0.5,4.0579
8478,24,58,교양,1.0,4.2416
8479,156,45,일반,0.5,2.7532
8480,197,67,전공,1.5,4.9576
8481,118,14,일반,0.5,4.3042
8482,25,4,일반,0.5,4.82
8483,206,55,전공,1.5,6.7573
8484,199,82,일반,0.5,0.9025
8485,90,37,교양,1.0,6.3111
8486,16,39,교양,1.0,6.1625
8487,5,45,일반,0.5,2.8498
8488,213,70,전공,1.5,4.507
8489,53,41,전공,1.5,8.8783
8490,242,31,일반,0.5,3.4521
8491,183,77,일반,0.5,1.1527
8492,138,3,교양,1.0,9.7072
8493,135,42,전공,1.5,8.7111
8494,196,80,교양,1.0,2.0051
8495,326,35,전공,1.5,9.7546
8496,104,86,일반,0.5,0.7048
8497,254,24,일반,0.5,3.802
8498,60,81,전공,1.5,2.875
8499,183,52,일반,0.5,2.4027
8500,254,32,교양,1.0,6.8039
8501,40,6,일반,0.5,4.7125
8502,318,14,전공,1.5,12.9047
8503,235,59,전공,1.5,6.1564
8504,68,57,일반,0.5,2.1574
8505,64,36,일반,0.5,3.2078
8506,255,7,일반,0.5,4.652
8507,20,45,일반,0.5,2.775
8508,114,40,교양,1.0,6.0088
8509,111,32,전공,1.5,10.2135
8510,327,95,일반,0.5,0.2515
8511,140,75,교양,1.0,2.5071
8512,67,20,교양,1.0,8.0149
8513,41,93,교양,1.0,0.7244
8514,25,39,전공,1.5,9.21
8515,262,58,교양,1.0,4.2038
8516,195,10,전공,1.5,13.5077
8517,102,44,교양,1.0,5.6098
8518,56,25,전공,1.5,11.2768
8519,285,39,전공,1.5,9.1553
8520,328,70,교양,1.0,3.003
8521,272,65,일반,0.5,1.7518
8522,71,21,교양,1.0,7.9141
8523,59,96,일반,0.5,0.2085
8524,43,95,전공,1.5,0.7849
8525,172,83,전공,1.5,2.5587
8526,90,74,교양,1.0,2.6111
8527,30,38,일반,0.5,3.1167
8528,297,31,일반,0.5,3.4517
8529,114,8,전공,1.5,13.8132
8530,277,2,교양,1.0,9.8036
8531,31,28,교양,1.0,7.2322
8532,143,99,전공,1.5,0.1605
8533,193,87,교양,1.0,1.3052
8534,169,44,전공,1.5,8.4089
8535,179,30,일반,0.5,3.5028
8536,156,18,전공,1.5,12.3096
8537,173,41,교양,1.0,5.9058
8538,265,36,전공,1.5,9.6057
8539,257,36,전공,1.5,9.6058
8540,151,38,교양,1.0,6.2066
8541,266,100,전공,1.5,0.0056
8542,204,28,전공,1.5,10.8074
8543,330,75,일반,0.5,1.2515
8544,262,32,전공,1.5,10.2057
8545,167,90,전공,1.5,1.509
8546,221,34,전공,1.5,9.9068
8547,302,84,일반,0.5,0.8017
8548,288,94,일반,0.5,0.3017
8549,261,28,전공,1.5,10.8057
8550,300,86,일반,0.5,0.7017
8551,146,76,전공,1.5,3.6103
8552,115,48,교양,1.0,5.2087
8553,311,16,일반,0.5,4.2016
8554,315,20,일반,0.5,4.0016
8555,53,80,교양,1.0,2.0189
8556,37,79,전공,1.5,3.1905
8557,304,10,일반,0.5,4.5016
8558,130,8,교양,1.0,9.2077
8559,318,36,일반,0.5,3.2016
8560,25,38,일반,0.5,3.12
8561,69,16,교양,1.0,8.4145
8562,239,51,교양,1.0,4.9042
8563,180,96,일반,0.5,0.2028
8564,10,7,교양,1.0,9.3999
8565,261,4,일반,0.5,4.8019
8566,169,31,전공,1.5,10.3589
8567,197,74,일반,0.5,1.3025
8568,201,63,일반,0.5,1.8525
8569,20,53,교양,1.0,4.75
8570,134,31,일반,0.5,3.4537
8571,316,53,일반,0.5,2.3516
8572,15,7,전공,1.5,14.0499
8573,294,42,전공,1.5,8.7051
8574,230,40,교양,1.0,6.0043
8575,122,45,일반,0.5,2.7541
8576,109,1,전공,1.5,14.8638
8577,80,43,교양,1.0,5.7125
8578,335,10,일반,0.5,4.5015
8579,247,95,전공,1.5,0.7561
8580,47,84,교양,1.0,1.6213
8581,307,25,교양,1.0,7.5033
8582,277,3,전공,1.5,14.5554
8583,232,67,전공,1.5,4.9565
8584,241,30,일반,0.5,3.5021
8585,250,65,교양,1.0,3.504
8586,149,47,전공,1.5,7.9601
8587,75,86,일반,0.5,0.7067
8588,161,28,일반,0.5,3.6031
8589,286,9,일반,0.5,4.5517
8590,229,70,전공,1.5,4.5065
8591,222,18,전공,1.5,12.3068
8592,97,25,일반,0.5,3.7552
8593,60,68,전공,1.5,4.825
8594,205,75,교양,1.0,2.5049
8595,172,94,일반,0.5,0.3029
8596,166,16,교양,1.0,8.406
8597,301,5,교양,1.0,9.5033
8598,185,0,전공,1.5,15.0081
8599,48,35,전공,1.5,9.7812
8600,330,49,교양,1.0,5.103
8601,122,64,일반,0.5,1.8041
8602,305,26,일반,0.5,3.7016
8603,221,97,교양,1.0,0.3045
8604,147,90,전공,1.5,1.5102
8605,249,39,일반,0.5,3.052
8606,288,96,교양,1.0,0.4035
8607,178,48,전공,1.5,7.8084
8608,44,36,교양,1.0,6.4227
8609,150,96,교양,1.0,0.4067
8610,274,1,교양,1.0,9.9036
8611,273,66,교양,1.0,3.4037
8612,122,3,교양,1.0,9.7082
8613,82,40,전공,1.5,9.0183
8614,38,4,전공,1.5,14.4395
8615,13,39,교양,1.0,6.1769
8616,65,78,교양,1.0,2.2154
8617,31,58,전공,1.5,6.3484
8618,222,87,전공,1.5,1.9568
8619,206,39,전공,1.5,9.1573
8620,170,61,교양,1.0,3.9059
8621,87,52,일반,0.5,2.4057
8622,157,68,전공,1.5,4.8096
8623,208,88,전공,1.5,1.8072
8624,191,53,전공,1.5,7.0579
8625,5,99,교양,1.0,0.2996
8626,161,63,교양,1.0,3.7062
8627,4,61,교양,1.0,4.1494
8628,232,18,전공,1.5,12.3065
8629,45,52,전공,1.5,7.2333
8630,229,100,일반,0.5,0.0022
8631,193,34,교양,1.0,6.6052
8632,324,74,일반,0.5,1.3015
8633,55,37,일반,0.5,3.1591
8634,9,86,전공,1.5,2.2665
8635,251,66,일반,0.5,1.702
8636,184,25,전공,1.5,11.2582
8637,155,40,교양,1.0,6.0065
8638,220,24,전공,1.5,11.4068
8639,326,54,교양,1.0,4.6031
8640,91,92,전공,1.5,1.2165
8641,181,8,일반,0.5,4.6028
8642,9,2,전공,1.5,14.8665
8643,241,100,전공,1.5,0.0062
8644,155,59,전공,1.5,6.1597
8645,329,56,교양,1.0,4.403
8646,179,32,전공,1.5,10.2084
8647,98,69,교양,1.0,3.1102
8648,91,45,전공,1.5,8.2665
8649,208,96,전공,1.5,0.6072
8650,25,84,전공,1.5,2.46
8651,289,94,교양,1.0,0.6035
8652,223,84,교양,1.0,1.6045
8653,283,94,일반,0.5,0.3018
8654,239,84,교양,1.0,1.6042
8655,70,8,전공,1.5,13.8214
8656,309,23,전공,1.5,11.5549
8657,248,22,전공,1.5,11.706
8658,65,69,전공,1.5,4.6731
8659,11,54,교양,1.0,4.6908
8660,100,9,일반,0.5,4.555
8661,225,82,전공,1.5,2.7067
8662,74,83,교양,1.0,1.7135
8663,136,42,일반,0.5,2.9037
8664,287,30,교양,1.0,7.0035
8665,27,57,일반,0.5,2.1685
8666,234,7,교양,1.0,9.3043
8667,186,75,교양,1.0,2.5054
8668,332,66,일반,0.5,1.7015
8669,83,71,일반,0.5,1.456
8670,28,0,교양,1.0,10.0357
8671,80,69,일반,0.5,1.5562
8672,1,40,전공,1.5,10.4851
8673,41,49,교양,1.0,5.1244
8674,151,70,교양,1.0,3.0066
8675,308,85,일반,0.5,0.7516
8676,329,31,전공,1.5,10.3546
8677,117,72,교양,1.0,2.8085
8678,100,92,교양,1.0,0.81
8679,83,87,일반,0.5,0.656
8680,133,61,교양,1.0,3.9075
8681,298,77,교양,1.0,2.3034
8682,239,77,전공,1.5,3.4563
8683,227,5,일반,0.5,4.7522
8684,254,6,전공,1.5,14.1059
8685,102,97,교양,1.0,0.3098
8686,316,68,교양,1.0,3.2032
8687,77,21,전공,1.5,11.8695
8688,149,75,교양,1.0,2.5067
8689,162,68,전공,1.5,4.8093
8690,87,94,일반,0.5,0.3057
8691,170,19,교양,1.0,8.1059
8692,118,9,전공,1.5,13.6627
8693,275,28,일반,0.5,3.6018
8694,78,91,전공,1.5,1.3692
8695,244,54,교양,1.0,4.6041
8696,113,95,전공,1.5,0.7633
8697,259,100,전공,1.5,0.0058
8698,79,49,교양,1.0,5.1127
8699,157,4,전공,1.5,14.4096
8700,207,22,교양,1.0,7.8048
8701,258,91,일반,0.5,0.4519
8702,100,62,일반,0.5,1.905
8703,46,40,일반,0.5,3.0109
8704,148,85,전공,1.5,2.2601
8705,158,74,전공,1.5,3.9095
8706,84,69,일반,0.5,1.556
8707,20,53,전공,1.5,7.125
8708,98,22,일반,0.5,3.9051
8709,237,50,일반,0.5,2.5021
8710,285,6,일반,0.5,4.7018
8711,91,100,일반,0.5,0.0055
8712,56,92,교양,1.0,0.8179
8713,153,36,일반,0.5,3.2033
8714,323,44,교양,1.0,5.6031
8715,222,46,일반,0.5,2.7023
8716,31,61,전공,1.5,5.8984
8717,165,15,일반,0.5,4.253
8718,207,20,전공,1.5,12.0072
8719,85,18,일반,0.5,4.1059
8720,218,25,교양,1.0,7.5046
8721,150,56,교양,1.0,4.4067
8722,272,71,전공,1.5,4.3555
8723,318,72,일반,0.5,1.4016
8724,319,49,일반,0.5,2.5516
8725,239,16,일반,0.5,4.2021
8726,290,46,일반,0.5,2.7017
8727,51,67,교양,1.0,3.3196
8728,214,48,전공,1.5,7.807
8729,148,97,일반,0.5,0.1534
8730,3,9,교양,1.0,9.4322
8731,35,99,전공,1.5,0.1928
8732,39,0,교양,1.0,10.0256
8733,64,25,교양,1.0,7.5156
8734,219,49,전공,1.5,7.6568
8735,162,61,일반,0.5,1.9531
8736,37,62,전공,1.5,5.7405
8737,308,43,일반,0.5,2.8516
8738,194,62,일반,0.5,1.9026
8739,260,21,전공,1.5,11.8558
8740,229,47,전공,1.5,7.9565
8741,39,35,일반,0.5,3.2628
8742,207,85,교양,1.0,1.5048
8743,55,53,교양,1.0,4.7182
8744,135,90,교양,1.0,1.0074
8745,116,56,교양,1.0,4.4086
8746,47,31,전공,1.5,10.3819
8747,71,46,교양,1.0,5.4141
8748,312,70,교양,1.0,3.0032
8749,40,57,일반,0.5,2.1625
8750,182,29,교양,1.0,7.1055
8751,245,74,전공,1.5,3.9061
8752,277,66,일반,0.5,1.7018
8753,171,31,일반,0.5,3.4529
8754,309,37,전공,1.5,9.4549
8755,167,8,일반,0.5,4.603
8756,213,88,일반,0.5,0.6023
8757,11,64,전공,1.5,5.5362
8758,249,40,일반,0.5,3.002
8759,24,3,일반,0.5,4.8708
8760,252,91,전공,1.5,1.356
8761,107,2,교양,1.0,9.8093
8762,155,75,교양,1.0,2.5065
8763,173,95,교양,1.0,0.5058
8764,9,19,일반,0.5,4.1055
8765,285,42,일반,0.5,2.9018
8766,176,70,전공,1.5,4.5085
8767,198,66,전공,1.5,5.1076
8768,65,69,일반,0.5,1.5577
8769,216,13,전공,1.5,13.0569
8770,126,13,교양,1.0,8.7079
8771,274,51,일반,0.5,2.4518
8772,47,94,전공,1.5,0.9319
8773,198,68,전공,1.5,4.8076
8774,17,50,일반,0.5,2.5294
8775,94,92,전공,1.5,1.216
8776,102,56,전공,1.5,6.6147
8777,97,57,일반,0.5,2.1552
8778,252,43,일반,0.5,2.852
8779,34,29,교양,1.0,7.1294
8780,208,30,전공,1.5,10.5072
8781,250,4,일반,0.5,4.802
8782,118,72,일반,0.5,1.4042
8783,237,64,전공,1.5,5.4063
8784,59,41,교양,1.0,5.9169
8785,273,41,교양,1.0,5.9037
8786,93,81,전공,1.5,2.8661
8787,334,48,전공,1.5,7.8045
8788,12,50,교양,1.0,5.0833
8789,206,61,교양,1.0,3.9049
8790,112,78,교양,1.0,2.2089
8791,122,9,교양,1.0,9.1082
8792,129,37,전공,1.5,9.4616
8793,264,58,일반,0.5,2.1019
8794,69,45,전공,1.5,8.2717
8795,263,64,일반,0.5,1.8019
8796,298,35,교양,1.0,6.5034
8797,62,30,일반,0.5,3.5081
8798,239,44,전공,1.5,8.4063
8799,263,44,교양,1.0,5.6038
8800,43,74,일반,0.5,1.3116
8801,30,91,교양,1.0,0.9333
8802,305,21,교양,1.0,7.9033
8803,41,12,일반,0.5,4.4122
8804,84,57,교양,1.0,4.3119
8805,281,73,교양,1.0,2.7036
8806,300,69,전공,1.5,4.655
8807,295,81,일반,0.5,0.9517
8808,109,29,교양,1.0,7.1092
8809,226,70,교양,1.0,3.0044
8810,181,18,교양,1.0,8.2055
8811,301,69,일반,0.5,1.5517
8812,39,23,교양,1.0,7.7256
8813,246,48,일반,0.5,2.602
8814,129,11,일반,0.5,4.4539
8815,323,6,일반,0.5,4.7015
8816,109,39,교양,1.0,6.1092
8817,173,64,일반,0.5,1.8029
8818,5,50,전공,1.5,7.7994
8819,99,80,일반,0.5,1.005
8820,156,93,교양,1.0,0.7064
8821,172,78,교양,1.0,2.2058
8822,302,38,교양,1.0,6.2033
8823,246,2,교양,1.0,9.8041
8824,159,97,교양,1.0,0.3063
8825,221,71,일반,0.5,1.4523
8826,63,42,교양,1.0,5.8159
8827,93,64,교양,1.0,3.6108
8828,152,6,교양,1.0,9.4066
8829,285,8,교양,1.0,9.2035
8830,92,64,일반,0.5,1.8054
8831,43,48,교양,1.0,5.2233
8832,329,31,교양,1.0,6.903
8833,207,61,교양,1.0,3.9048
8834,195,15,교양,1.0,8.5051
8835,89,62,전공,1.5,5.7169
8836,250,68,전공,1.5,4.806
8837,128,47,일반,0.5,2.6539
8838,250,86,교양,1.0,1.404
8839,149,42,교양,1.0,5.8067
8840,50,34,일반,0.5,3.31
8841,57,100,일반,0.5,0.0088
8842,69,15,교양,1.0,8.5145
8843,112,70,전공,1.5,4.5134
8844,224,34,일반,0.5,3.3022
8845,12,37,교양,1.0,6.3833
8846,307,36,일반,0.5,3.2016
8847,239,93,교양,1.0,0.7042
8848,16,66,교양,1.0,3.4625
8849,180,16,전공,1.5,12.6083
8850,91,82,교양,1.0,1.811
8851,18,52,전공,1.5,7.2833
8852,12,65,일반,0.5,1.7916
8853,181,79,전공,1.5,3.1583
8854,166,41,전공,1.5,8.859
8855,159,52,전공,1.5,7.2094
8856,206,15,전공,1.5,12.7573
8857,15,30,일반,0.5,3.5333
8858,130,68,일반,0.5,1.6038
8859,223,31,전공,1.5,10.3567
8860,90,75,전공,1.5,3.7667
8861,9,18,전공,1.5,12.4665
8862,150,61,일반,0.5,1.9533
8863,171,60,일반,0.5,2.0029
8864,50,73,전공,1.5,4.08
8865,282,92,일반,0.5,0.4018
8866,96,61,교양,1.0,3.9104
8867,196,26,일반,0.5,3.7026
8868,292,22,전공,1.5,11.7051
8869,11,37,일반,0.5,3.1954
8870,302,87,교양,1.0,1.3033
8871,95,99,교양,1.0,0.1105
8872,80,78,일반,0.5,1.1062
8873,258,27,일반,0.5,3.6519
8874,291,95,전공,1.5,0.7552
8875,125,28,일반,0.5,3.604
8876,107,43,일반,0.5,2.8547
8877,246,71,전공,1.5,4.3561
8878,27,37,일반,0.5,3.1685
8879,31,15,교양,1.0,8.5322
8880,326,31,전공,1.5,10.3546
8881,117,34,일반,0.5,3.3043
8882,107,100,교양,1.0,0.0093
8883,32,34,일반,0.5,3.3156
8884,133,82,전공,1.5,2.7113
8885,251,50,일반,0.5,2.502
8886,320,80,일반,0.5,1.0016
8887,273,52,교양,1.0,4.8037
8888,323,74,일반,0.5,1.3015
8889,97,91,전공,1.5,1.3655
8890,314,36,전공,1.5,9.6048
8891,157,35,교양,1.0,6.5064
8892,74,12,전공,1.5,13.2203
8893,112,33,일반,0.5,3.3545
8894,17,37,일반,0.5,3.1794
8895,83,57,일반,0.5,2.156
8896,68,78,전공,1.5,3.3221
8897,16,36,일반,0.5,3.2312
8898,233,19,교양,1.0,8.1043
8899,94,52,교양,1.0,4.8106
8900,197,47,교양,1.0,5.3051
8901,23,26,교양,1.0,7.4435
8902,199,16,일반,0.5,4.2025
8903,37,21,교양,1.0,7.927
8904,23,28,전공,1.5,10.8652
8905,320,50,전공,1.5,7.5047
8906,280,85,전공,1.5,2.2554
8907,208,23,전공,1.5,11.5572
8908,226,54,교양,1.0,4.6044
8909,170,35,교양,1.0,6.5059
8910,107,81,일반,0.5,0.9547
8911,51,22,전공,1.5,11.7294
8912,168,9,일반,0.5,4.553
8913,296,20,교양,1.0,8.0034
8914,156,27,일반,0.5,3.6532
8915,183,11,교양,1.0,8.9055
8916,263,75,교양,1.0,2.5038
8917,203,87,교양,1.0,1.3049
8918,77,74,일반,0.5,1.3065
8919,78,28,교양,1.0,7.2128
8920,212,85,일반,0.5,0.7524
8921,171,40,일반,0.5,3.0029
8922,122,41,일반,0.5,2.9541
8923,177,73,일반,0.5,1.3528
8924,331,14,전공,1.5,12.9045
8925,18,9,교양,1.0,9.1555
8926,83,89,교양,1.0,1.112
8927,259,31,일반,0.5,3.4519
8928,273,25,전공,1.5,11.2555
8929,174,37,전공,1.5,9.4586
8930,231,27,전공,1.5,10.9565
8931,180,7,일반,0.5,4.6528
8932,78,99,전공,1.5,0.1692
8933,227,80,전공,1.5,3.0066
8934,45,63,전공,1.5,5.5833
8935,101,73,전공,1.5,4.0649
8936,68,55,일반,0.5,2.2574
8937,228,61,전공,1.5,5.8566
8938,95,34,일반,0.5,3.3053
8939,61,60,일반,0.5,2.0082
8940,273,3,교양,1.0,9.7037
8941,221,8,일반,0.5,4.6023
8942,268,1,일반,0.5,4.9519
8943,25,61,교양,1.0,3.94
8944,21,34,전공,1.5,9.9714
8945,314,49,교양,1.0,5.1032
8946,61,93,전공,1.5,1.0746
8947,299,57,전공,1.5,6.455
8948,30,9,일반,0.5,4.5667
8949,53,56,교양,1.0,4.4189
8950,19,27,전공,1.5,11.0289
8951,286,98,교양,1.0,0.2035
8952,1,4,교양,1.0,10.5901
8953,322,78,전공,1.5,3.3047
8954,135,16,일반,0.5,4.2037
8955,133,6,교양,1.0,9.4075
8956,254,63,교양,1.0,3.7039
8957,16,69,교양,1.0,3.1625
8958,5,57,전공,1.5,6.7494
8959,224,98,교양,1.0,0.2045
8960,105,99,교양,1.0,0.1095
8961,333,65,전공,1.5,5.2545
8962,174,43,교양,1.0,5.7057
8963,283,13,일반,0.5,4.3518
8964,270,75,교양,1.0,2.5037
8965,277,7,교양,1.0,9.3036
8966,238,23,교양,1.0,7.7042
8967,146,47,교양,1.0,5.3068
8968,91,9,전공,1.5,13.6665
8969,281,87,일반,0.5,0.6518
8970,290,20,교양,1.0,8.0034
8971,229,73,일반,0.5,1.3522
8972,14,93,교양,1.0,0.7714
8973,44,45,교양,1.0,5.5227
8974,247,57,교양,1.0,4.304
8975,132,34,일반,0.5,3.3038
8976,43,13,교양,1.0,8.7233
8977,220,61,전공,1.5,5.8568
8978,55,38,교양,1.0,6.2182
8979,276,44,일반,0.5,2.8018
8980,129,38,교양,1.0,6.2078
8981,313,89,교양,1.0,1.1032
8982,295,13,교양,1.0,8.7034
8983,16,22,일반,0.5,3.9312
8984,263,31,전공,1.5,10.3557
8985,158,25,전공,1.5,11.2595
8986,128,52,일반,0.5,2.4039
8987,319,28,교양,1.0,7.2031
8988,134,36,전공,1.5,9.6112
8989,198,53,전공,1.5,7.0576
8990,42,86,일반,0.5,0.7119
8991,94,95,전공,1.5,0.766
8992,233,15,전공,1.5,12.7564
8993,89,6,전공,1.5,14.1169
8994,156,24,전공,1.5,11.4096
8995,142,2,교양,1.0,9.807
8996,229,46,교양,1.0,5.4044
8997,42,14,교양,1.0,8.6238
8998,240,75,전공,1.5,3.7562
8999,238,28,일반,0.5,3.6021
9000,321,88,교양,1.0,1.2031
9001,155,2,일반,0.5,4.9032
9002,300,6,교양,1.0,9.4033
9003,231,70,교양,1.0,3.0043
9004,81,47,일반,0.5,2.6562
9005,64,45,교양,1.0,5.5156
9006,73,32,일반,0.5,3.4068
9007,109,50,전공,1.5,7.5138
9008,288,90,전공,1.5,1.5052
9009,113,34,전공,1.5,9.9133
9010,35,11,일반,0.5,4.4643
9011,219,94,교양,1.0,0.6046
9012,322,13,교양,1.0,8.7031
9013,149,39,교양,1.0,6.1067
9014,90,63,일반,0.5,1.8556
9015,299,86,전공,1.5,2.105
9016,312,84,교양,1.0,1.6032
9017,146,64,교양,1.0,3.6068
9018,15,62,전공,1.5,5.7999
9019,209,24,일반,0.5,3.8024
9020,54,60,전공,1.5,6.0278
9021,46,55,전공,1.5,6.7826
9022,36,1,교양,1.0,9.9278
9023,153,59,일반,0.5,2.0533
9024,110,72,전공,1.5,4.2136
9025,229,19,일반,0.5,4.0522
9026,246,19,교양,1.0,8.1041
9027,258,47,교양,1.0,5.3039
9028,105,31,전공,1.5,10.3643
9029,230,37,전공,1.5,9.4565
9030,305,61,교양,1.0,3.9033
9031,111,88,일반,0.5,0.6045
9032,24,78,교양,1.0,2.2416
9033,65,13,일반,0.5,4.3577
9034,44,100,교양,1.0,0.0227
9035,43,10,교양,1.0,9.0233
9036,79,84,전공,1.5,2.419
9037,212,66,교양,1.0,3.4047
9038,174,18,일반,0.5,4.1029
9039,25,99,교양,1.0,0.14
9040,197,49,교양,1.0,5.1051
9041,79,95,전공,1.5,0.769
9042,75,6,전공,1.5,14.12
9043,285,4,전공,1.5,14.4053
9044,70,57,일반,0.5,2.1571
9045,243,17,전공,1.5,12.4562
9046,173,49,교양,1.0,5.1058
9047,239,90,일반,0.5,0.5021
9048,161,73,전공,1.5,4.0593
9049,119,5,전공,1.5,14.2626
9050,2,52,교양,1.0,5.2975
9051,243,26,일반,0.5,3.7021
9052,232,84,교양,1.0,1.6043
9053,35,71,교양,1.0,2.9286
9054,214,99,교양,1.0,0.1047
9055,33,72,교양,1.0,2.8303
9056,104,22,전공,1.5,11.7144
9057,132,52,전공,1.5,7.2114
9058,293,50,일반,0.5,2.5017
9059,170,29,일반,0.5,3.5529
9060,11,4,일반,0.5,4.8454
9061,66,17,교양,1.0,8.3151
9062,2,10,전공,1.5,14.2463
9063,243,8,교양,1.0,9.2041
9064,26,45,전공,1.5,8.3077
9065,116,34,전공,1.5,9.9129
9066,141,24,교양,1.0,7.6071
9067,234,82,일반,0.5,0.9021
9068,35,90,전공,1.5,1.5428
9069,168,1,교양,1.0,9.906
